word1,word2,freq_w1w2,freq_w2w1,freq_total
reaching,rolling,19,15,34
read,sit,74,9758,9832
read,read,7205,7205,14410
reaction,warmth,2,2,4
reaching,whining,0,8,8
read,sleep,253,306,559
read,stand,43,594,637
read,stood,23,607,630
read,soap,8,19,27
read,spell,1331,625,1956
read,stop,83,2394,2477
read,study,7323,1681,9004
read,talked,941,301,1242
read,sung,220,64,284
read,talk,2191,817,3008
read,try,1587,5489,7076
read,type,568,796,1364
read,use,4413,984,5397
read,understood,25674,167,25841
read,understand,77921,1340,79261
read,write,294878,31308,326186
read,written,11441,7770,19211
read,wrote,2745,1134,3879
reading,recitation,197,31,228
readers,scholars,782,486,1268
reading,rest,245,102,347
reading,riting,10,0,10
reading,singing,709,474,1183
reading,spelling,7363,1049,8412
reading,speaking,1379,1170,2549
reading,sports,136,168,304
reading,study,3379,770,4149
reading,studying,7787,944,8731
reading,translating,738,62,800
reading,writing,158103,31617,189720
readings,songs,196,446,642
ready,regular,47,20,67
ready,resolute,46,83,129
ready,ripe,198,3590,3788
ready,rigged,48,447,495
ready,rough,11,12124,12135
ready,silent,8,93,101
ready,steady,95,125,220
ready,strong,173,2024,2197
ready,undressed,2,147,149
ready,up,282,46701,46983
ready,waitin,95,1,96
ready,waiting,28932,1229,30161
ready,warm,103,1160,1263
ready,watchful,65,208,273
ready,watching,108,230,338
ready,willing,43154,5422,48576
ready,wrapped,32,909,941
real,serious,5243,1549,6792
real,solid,1820,2475,4295
real,special,173,110,283
real,strenuous,10,9,19
real,tested,27,47,74
real,terrible,566,68,634
real,symbolic,1261,626,1887
real,true,8317,5698,14015
real,unreal,3169,88,3257
real,working,265,95,360
real,vital,987,251,1238
real,valid,1679,692,2371
realer,realer,46,46,92
realisation,salvation,1,1,2
realism,romance,266,236,502
realistic,striking,17,40,57
realism,symbolism,145,61,206
reality,society,150,131,281
reality,stylization,7,2,9
realization,sadness,4,19,23
reality,unreality,858,19,877
reality,truth,3031,6677,9708
realize,try,18,321,339
really,really,49,49,98
really,truthfully,104,1,105
really,work,5,1766,1771
really,truly,24542,571,25113
reared,struggled,19,11,30
reared,snorted,192,207,399
reared,whinnied,238,250,488
rearmed,reclothed,0,5,5
reason,science,4064,6427,10491
reason,tradition,255,346,601
reason,sense,795,4506,5301
reasonable,safe,1717,2014,3731
reasonable,sensible,1676,1233,2909
reassurance,strength,84,197,281
rebelling,rioting,30,8,38
reassure,understand,3,17,20
rebellion,resistance,475,1073,1548
rebellion,revolt,208,215,423
rebellion,treason,347,751,1098
rebellion,war,378,618,996
rebellion,unrest,89,381,470
rebellions,wars,129,565,694
rebellious,stubborn,164,1730,1894
rebellious,ugly,3,18,21
rebellious,uncooperative,14,11,25
rebellious,unhappy,18,54,72
rebels,struggles,20,8,28
rebels,traitors,973,460,1433
reblocked,washed,0,5,5
rebo,things,0,2,2
reboot,specials,0,0,0
reborn,rebranded,31,11,42
reborn,waiting,2,0,2
rebuild,resupply,24,4,28
rebuilding,repairs,71,270,341
rebuilt,recovered,65,99,164
rebuke,satire,3,4,7
recasts,sound,0,0,0
rebuke,warning,85,51,136
receding,surrounding,0,2,2
received,sent,3172,31228,34400
received,tendered,12,127,139
received,welcomed,492,170,662
receiver,recorder,82,14,96
receiver,wire,23,8,31
receiver,telephone,19,7,26
recharge,stop,1,265,266
recharged,reused,179,6,185
recipes,things,116,14,130
reckless,rude,51,72,123
reckless,restless,28,103,131
reckless,spendthrift,5,7,12
reckless,venturesome,2,5,7
reckless,wild,338,2029,2367
reckoned,stood,0,5,5
reclusive,secretive,110,92,202
recognition,success,736,1633,2369
recognition,worship,63,18,81
recognized,recompensed,14,0,14
recognized,seen,88,1723,1811
recommendations,warnings,240,435,675
reconciliation,restructuring,5,2,7
reconciliation,understanding,243,522,765
reconnaissance,surveillance,2251,8989,11240
reconstruction,recovery,545,2048,2593
reconstructed,restored,267,322,589
record,sounds,23,140,163
record,tour,1884,1581,3465
recorded,released,16304,89,16393
recorded,reported,3221,787,4008
recorded,reviewed,797,573,1370
recorded,verified,494,425,919
recorder,tape,181,28,209
recorded,written,611,16767,17378
recording,singing,83,371,454
recording,touring,4511,4854,9365
recordings,reports,88,109,197
recordings,songs,98,392,490
records,statistics,4806,684,5490
records,tapes,1469,675,2144
recover,rest,255,6441,6696
records,traditions,262,80,342
recover,shoot,33,8,41
recover,sit,12,114,126
recovered,whirled,11,0,11
recovery,rest,2272,5487,7759
recovering,repairing,131,78,209
recovery,reuse,2626,175,2801
recovery,safety,193,411,604
recovery,treatment,1192,13022,14214
recreation,rest,286,3779,4065
recreate,try,8,2529,2537
recreation,sport,1112,5141,6253
recreation,tourism,2482,2281,4763
rectangular,square,961,2702,3663
recreational,social,1674,4069,5743
recruitment,retention,35485,1507,36992
recycled,simple,2,7,9
recycling,reuse,2808,2892,5700
red,red,1390,1390,2780
recycling,voting,4,6,10
recycling,rubbish,111,476,587
red,ridiculous,11,1,12
red,ripe,331,344,675
red,rosy,121,49,170
red,round,747,1201,1948
red,savory,6,10,16
red,shining,430,49,479
red,shiny,1267,472,1739
red,smarting,91,8,99
red,small,249,898,1147
red,sickle,0,46,46
red,swollen,10890,3800,14690
red,tawny,59,29,88
red,warm,652,714,1366
red,tights,0,175,175
red,thick,593,812,1405
red,watery,1562,255,1817
red,wet,1708,1068,2776
red,wrinkled,409,128,537
red,wild,289,224,513
red,white,136359,40724,177083
red,yellow,65425,35631,101056
reddened,stammered,34,7,41
redder,redder,2612,2612,5224
redecorated,repainted,10,80,90
redecorated,repaired,14,118,132
redemption,transfiguration,24,17,41
redistribution,use,692,873,1565
reduced,roasted,2,12,14
redoubtable,valorous,0,1,1
redorded,released,0,0,0
redundant,unemployed,4,1,5
reeds,rushes,1761,407,2168
reeds,snags,2,0,2
reefed,stowed,2,0,2
reefs,tucks,0,3,3
reeking,slippery,2,1,3
reel,rod,192,8743,8935
reeled,staggered,463,133,596
reels,rod,1,156,157
reeling,writhing,21,4,25
reels,rods,137,2647,2784
referee,timekeeper,41,12,53
refined,spiritual,227,32,259
references,views,11,28,39
refined,rough,42,94,136
refined,true,23,15,38
refined,womanly,13,7,20
refinement,wealth,73,364,437
refinement,sophistication,376,305,681
refinement,taste,239,1003,1242
reflected,returns,110,6,116
refitted,rested,10,110,120
reflecting,thinking,180,698,878
reflection,relaxation,192,228,420
reflection,solitude,96,419,515
reflections,rotations,720,2881,3601
reflection,study,562,2212,2774
reflections,shadow,89,36,125
reform,renewal,891,510,1401
reform,training,61,101,162
reformist,separatist,4,0,4
refresh,rest,71,3712,3783
refreshed,relaxed,911,1239,2150
refreshed,strengthened,447,227,674
refreshed,rested,468,1736,2204
refreshing,rest,207,73,280
refreshed,strong,141,78,219
refreshing,sweet,273,1433,1706
refreshing,tempting,5,10,15
refreshing,unmistakable,2,4,6
refreshment,repose,205,123,328
refreshment,relaxation,102,203,305
refreshment,rest,360,2387,2747
refreshments,tables,4,9,13
refuge,shelter,330,324,654
refugees,starving,10,0,10
refuge,storage,15,14,29
refugees,troops,72,326,398
refuted,rejected,78,41,119
refused,sulked,0,91,91
regard,respect,1815,2119,3934
regard,worship,16,15,31
regenerate,repair,701,1898,2599
regenerated,upgraded,1,8,9
regeneration,repair,7462,20230,27692
regional,school,81,141,222
region,tradition,46,14,60
regional,stray,2,0,2
regionalisations,regions,0,0,0
regional,su,33,0,33
registered,regulated,437,80,517
regions,sects,13,55,68
registered,verified,363,115,478
regressing,rotting,6,0,6
registration,use,2183,733,2916
regressive,repressive,123,96,219
regret,relief,500,546,1046
regret,repent,350,28,378
regret,repentance,257,162,419
regret,resentment,277,204,481
regret,wonder,119,223,342
regret,surprise,118,671,789
regular,safe,148,270,418
regular,simple,279,1243,1522
regular,special,3212,415,3627
regular,straight,74,459,533
regular,strong,335,940,1275
regular,substantial,1211,293,1504
regular,substitute,36,19,55
regular,unfailing,16,0,16
regularity,temperance,6,17,23
regularly,sufficiently,35,27,62
regulation,rule,132,2139,2271
regulatory,structural,1621,4579,6200
regulations,rules,4304,296848,301152
rehabilitation,treatment,1968,16780,18748
rehab,rest,76,822,898
rein,whip,19,69,88
rehashed,revised,0,0,0
rehydrate,rest,26,96,122
reinforcements,supplies,2500,3008,5508
reindeer,sleighs,27,31,58
rejoice,tremble,27,32,59
rejected,scorned,117,264,381
rejected,suggested,14,178,192
rejoiced,wondered,7,14,21
rejoiced,smiled,11,35,46
rejoicing,splendor,2,10,12
rejoicing,triumphant,5,17,22
rejoicing,triumph,70,160,230
relapse,remission,2025,2702,4727
rejuvenated,relieved,11,15,26
relapses,remissions,880,619,1499
relationship,religious,20,25,45
relations,understanding,291,69,360
relationships,skills,213,933,1146
relationships,work,1774,2148,3922
relatives,stuff,37,0,37
relatives,supporters,812,203,1015
relatives,woodpeckers,0,5,5
relax,restore,313,24,337
relax,shit,8,7,15
relax,sit,693,6876,7569
relax,smile,457,465,922
relax,sleep,1743,1887,3630
relax,wait,1401,105,1506
relax,try,1378,2839,4217
relaxation,rest,1046,14750,15796
relaxation,somnolence,3,0,3
release,squeeze,14,508,522
released,stolen,0,675,675
released,treated,132,15893,16025
released,vindicated,8,29,37
relentlessly,slowly,8,250,258
relentlessly,unapologetically,42,5,47
relevant,unique,475,1217,1692
reliability,trustworthiness,2529,1174,3703
reliability,use,257,1060,1317
reliable,sincere,89,236,325
reliable,simple,3227,25041,28268
reliable,solid,500,3769,4269
reliable,steady,678,2539,3217
reliable,strong,811,4973,5784
reliable,trusty,35,85,120
reliable,supervised,0,3,3
relief,satisfaction,1519,901,2420
reliable,valuable,895,1251,2146
relief,solace,100,163,263
relief,thankfulness,280,103,383
relief,surprise,573,2533,3106
relief,thanksgiving,87,11,98
relief,thanks,209,60,269
relief,vexation,17,11,28
relief,weakness,7,22,29
relief,weariness,55,75,130
religion,romance,70,80,150
relieved,teasing,0,0,0
religion,salvation,65,10,75
religion,science,14067,33064,47131
religion,scientist,4,8,12
religion,society,2922,1451,4373
religion,spirituality,9312,3249,12561
religion,state,5948,3547,9495
religion,superstition,1007,429,1436
religion,thought,402,667,1069
religion,tradition,1410,1007,2417
religion,time,69,60,129
religion,writing,99,101,200
religious,scientific,2307,2384,4691
religious,saints,2,243,245
religious,sencible,0,2,2
religious,secular,18849,12960,31809
religious,smart,2,17,19
religious,spiritual,15475,8362,23837
religious,social,14731,18748,33479
religious,sports,90,131,221
religious,temperance,66,22,88
religious,theological,1333,716,2049
religious,universal,19,21,40
religious,traditional,1610,2183,3793
relished,savored,19,27,46
religious,worldly,501,277,778
reload,volley,0,1,1
reluctantly,slowly,133,2424,2557
remark,scowl,0,3,3
remark,sign,3,8,11
remarkable,strange,109,512,621
remarkable,unique,1161,1354,2515
remarkable,unusual,376,325,701
remarkable,wonderful,317,155,472
remarks,sayings,4,13,17
remarked,smiled,12,221,233
remarried,reneged,0,4,4
remember,told,24,18,42
remember,try,178,9124,9302
remembered,thanked,59,13,72
remerge,split,0,7,7
remixes,songs,48,477,525
remorse,sentimentality,3,3,6
remorse,sorrow,521,843,1364
remote,shocking,0,1,1
remorse,terror,170,324,494
remote,rural,4796,24349,29145
remote,unfrequented,98,9,107
remote,underserved,436,70,506
remote,untamed,52,7,59
remote,uninhabited,458,43,501
remote,unreal,384,79,463
remote,vague,108,291,399
remote,vulnerable,194,63,257
remote,wild,921,1688,2609
removed,replaced,74515,116,74631
renew,repeat,9,28,37
renewals,repairs,32,217,249
renewal,tradition,9,49,58
renewed,strengthened,536,181,717
renovation,repairs,181,404,585
renovated,reopened,1677,30,1707
renowned,sinister,0,1,1
rent,spoiled,0,0,0
rent,taxes,1533,501,2034
rent,twain,3,0,3
rented,went,15,168,183
repair,run,78,96,174
repaired,rescued,11,60,71
repaired,shined,15,2,17
repaired,stored,57,98,155
repaired,strengthened,416,63,479
repairs,things,60,3,63
repartee,riddle,0,3,3
repartee,wit,19,325,344
repeated,sterner,0,0,0
repeat,rinse,75,10133,10208
repeated,uniform,25,89,114
repeated,transformed,23,7,30
repeated,unwanted,379,94,473
repeated,urgent,147,143,290
repeatedly,shamelessly,60,44,104
repentance,tears,38,55,93
repented,sighed,0,7,7
repented,wept,22,35,57
repenting,sinning,14,99,113
repetitions,weights,16,55,71
replenish,rest,29,397,426
repetitive,routine,236,804,1040
replication,transcription,18703,13928,32631
report,return,425,1007,1432
reporters,supporters,341,215,556
reports,studies,5333,6903,12236
reports,rumors,1375,1658,3033
reports,tariffs,5,14,19
repose,shelter,20,110,130
repose,respite,6,19,25
repossessions,restrictions,0,0,0
repose,stillness,10,104,114
representatives,senators,5543,11584,17127
reproach,scorn,139,146,285
reproach,strife,0,65,65
reproachful,sorrowful,2,9,11
reproaches,scorn,6,13,19
reproduce,survive,385,10204,10589
reproducing,surviving,53,1089,1142
reproduction,sexuality,401,1747,2148
reproductive,sexual,5105,48589,53694
reproduction,survival,3921,17127,21048
reproof,shame,19,17,36
reptiles,snakes,112,350,462
republican,strong,0,2,2
repulsive,saddening,3,3,6
requirements,resources,507,345,852
requirements,salaries,20,10,30
reroofing,rewiring,2,0,2
rescue,search,294,104319,104613
rescued,seen,1,81,82
rescued,rescuers,49,121,170
rescued,succoured,0,2,2
rescues,search,5,377,382
rescues,searches,12,181,193
research,scholarship,6253,2651,8904
research,science,3928,13331,17259
research,study,9244,12608,21852
research,teaching,33857,42962,76819
research,teach,1294,758,2052
research,thought,2088,2081,4169
research,tourism,290,276,566
research,training,22586,14640,37226
researchers,scientists,5382,11660,17042
researcher,thinker,52,88,140
researching,writing,14297,1913,16210
researchers,students,6820,10299,17119
resentful,unforgiving,25,4,29
resentful,sullen,77,423,500
resentful,wronged,0,10,10
resentment,wrath,45,101,146
resentment,retaliation,94,12,106
reserpine,strychnine,4,8,12
reservations,worry,2,6,8
reserve,silence,77,225,302
reserved,secretive,92,32,124
reserved,security,2,9,11
reserved,shy,570,2895,3465
reserved,silent,289,702,991
reserved,stiff,46,162,208
reserved,still,23,29,52
reserved,sullen,33,96,129
reserved,suspicious,87,46,133
reservoirs,streams,145,470,615
residences,storehouses,12,8,20
residential,retail,3282,3319,6601
residential,rural,314,343,657
residential,shopping,458,465,923
residential,transportation,122,166,288
residents,tourists,8541,3444,11985
residents,visitors,33926,6530,40456
resigned,sad,79,362,441
resigned,tired,40,280,320
resins,sap,25,17,42
resinous,vitreous,33,94,127
resist,surrendered,31,5,36
resistance,submission,61,69,130
resistant,rigid,55,388,443
resistless,stupendous,0,6,6
resistance,terrorism,94,44,138
resolute,stern,43,245,288
resolute,reticent,2,2,4
resolute,strong,238,1348,1586
resolute,vigorous,34,63,97
resolute,undaunted,33,19,52
resolute,virtuous,11,11,22
resolution,strength,208,884,1092
resonant,sweet,8,49,57
resounded,sounded,0,72,72
resorts,villages,107,187,294
resources,services,15824,12686,28510
resource,valour,3,18,21
resources,territory,520,1641,2161
resources,things,252,71,323
resources,time,14359,132522,146881
resources,troops,224,1156,1380
resources,training,5049,5584,10633
resources,wealth,1544,5060,6604
respect,ridicule,25,29,54
respect,reverence,4229,3744,7973
respect,romance,20,33,53
respect,silence,74,359,433
respect,sympathy,1427,1668,3095
respect,thanks,643,608,1251
respect,thing,0,83,83
respect,tradition,118,315,433
respect,trust,10877,23088,33965
respectable,ugly,15,0,15
respect,understanding,6734,8011,14745
respectability,safety,23,38,61
respectable,virtuous,83,136,219
respectable,wealthy,209,389,598
respected,rich,93,617,710
respectable,worthwhile,17,17,34
respected,trusted,2766,3400,6166
respected,wise,28,295,323
respectful,responsive,307,200,507
respectfully,warmly,15,71,86
respectful,sympathetic,149,131,280
respis,rose,3,0,3
respite,rest,76,235,311
responds,turns,13,13,26
responds,waits,5,12,17
responses,stimuli,93,2718,2811
response,task,99,274,373
responsibilities,rights,1918,49862,51780
responsibilities,trust,82,42,124
responsibilities,valor,1,2,3
responsibility,safety,275,632,907
responsibility,work,1233,2875,4108
responsible,safe,865,6469,7334
responsible,sedate,2,1,3
responsible,sensible,254,643,897
responsible,wise,159,403,562
responsible,sustainable,3389,1829,5218
responsible,worthy,67,45,112
rest,rise,666,123,789
rest,silence,195,319,514
rest,security,317,352,669
rest,sit,145,3693,3838
rest,sleep,7107,5885,12992
rest,stand,78,351,429
rest,stop,337,7612,7949
rest,stay,731,1055,1786
rest,talk,333,67,400
rest,trustfulness,0,0,0
rest,think,1015,106,1121
rest,warmth,203,361,564
rest,try,876,1282,2158
rest,water,709,2467,3176
restarted,stopped,38,2723,2761
rest,worship,714,302,1016
restaurants,shops,22148,49817,71965
restaurants,supermarkets,1886,2019,3905
restarts,stops,13,687,700
rested,strengthened,47,5,52
rested,shaded,1,1,2
rested,strong,165,91,256
restful,soothing,77,185,262
rested,visited,21,13,34
resting,sleeping,894,1077,1971
resting,working,256,432,688
restless,tiring,5,3,8
restless,talkative,55,31,86
restless,thoughtless,9,1,10
restless,uncomfortable,471,142,613
restless,troubled,230,195,425
restless,uneasy,1406,430,1836
restless,unhappy,1032,219,1251
restless,unquiet,72,31,103
restless,vast,4,64,68
restless,vengeful,42,5,47
restless,wakeful,144,111,255
restless,worn,2,0,2
restless,weary,89,97,186
restored,transformed,423,44,467
restraint,temperance,31,52,83
restrictions,warnings,104,200,304
restricting,tedious,3,6,9
results,scores,287,812,1099
retail,services,1021,1492,2513
resumes,stops,7,101,108
retail,trade,366,620,986
retail,traditional,32,3,35
retail,wholesale,10736,21963,32699
retained,sorted,24,19,43
retaken,secured,8,1,9
reticence,sobriety,7,7,14
retired,saluted,0,136,136
retaliation,violence,93,443,536
retiring,shy,62,2844,2906
retired,unemployed,362,424,786
retrieve,save,423,2417,2840
retreats,shelter,5,0,5
retold,told,18,6494,6512
return,south,0,88,88
return,sleep,128,198,326
returned,signed,145,6049,6194
